genus	coculture_1_0d	coculture_2_0d	coculture_3_0d	coculture_1_9d	coculture_2_9d	coculture_3_9d	coculture_1_70d	coculture_2_70d	coculture_3_70d	coculture_1_450d	coculture_2_450d	coculture_3_450d	coculture_1_720d	coculture_2_720d	coculture_3_720d
Kushneria	0.024327941	0.029363223	0.026313126	0.005037733	0.007068779	0.007070207	0.004046576	0.010127608	0.007092773	0.015244367	0.009082927	0.017177096	0.020414413	0.016285153	0.019340391
Schlegelella	0.003040993	0.003037575	0.004048173	0.001007547	0.001009826	0.00101003	0.004046576	0.004051043	0.00607952	0.023374696	0.014128998	0.020208348	0.046953149	0.042748527	0.041734528
Kinneretia	0.003040993	0.00202505	0.002024087	0.00302264	0.004039302	0.005050148	0.01011644	0.005063804	0.010132534	0.025407279	0.009082927	0.026270852	0.040828825	0.037659416	0.03257329
Acidibrevibacterium	0.002027328	0.001012525	0.002024087	0.008060372	0.014137558	0.015150444	0.025291101	0.019242455	0.025331334	0.024390988	0.014128998	0.021218765	0.017352251	0.013231687	0.013232899
Rufibacter	0.013177635	0.003037575	0.007084303	0.02619621	0.027265291	0.014140414	0.012139728	0.024306259	0.02431808	0.007114038	0.011101355	0.025260435	0.007145044	0.007124754	0.005089577
Fibrella	0.01216397	0.00202505	0.005060217	0.021158477	0.024235814	0.012120355	0.011128084	0.019242455	0.02127832	0.008130329	0.015138212	0.024250018	0.011227927	0.013231687	0.013232899
Polaromonas	0.006081985	0.0040501	0.004048173	0.005037733	0.005049128	0.005050148	0.01011644	0.01316589	0.0151988	0.021342114	0.016147426	0.022229183	0.028580178	0.028499018	0.028501629
Kineobactrum	0.01216397	0.013162824	0.016192693	0.005037733	0.008078605	0.008080237	0.01011644	0.010127608	0.011145787	0.03557019	0.008073713	0.009093757	0.030621619	0.017302975	0.018322476
Mariniblastus	0.002027328	0.001012525	0.001012043	0.002015093	0.001009826	0.00101003	0.004046576	0.004051043	0.00607952	0.013211785	0.014128998	0.013135426	0.041849546	0.054962391	0.052931596
Sphaerotilus	0.004054657	0.005062625	0.005060217	0.002015093	0.003029477	0.003030089	0.00505822	0.005063804	0.00607952	0.016260658	0.011101355	0.019197931	0.041849546	0.045801993	0.039698697
Raoultella	0.018245955	0.018225449	0.019228823	0.007052826	0.010098256	0.010100296	0.012139728	0.010127608	0.014185547	0.015244367	0.010092141	0.013135426	0.020414413	0.016285153	0.01730456
Leadbetterella	0.015204963	0.0040501	0.008096347	0.030226396	0.031304594	0.016160474	0.012139728	0.02531902	0.026344587	0.005081456	0.011101355	0.020208348	0.002041441	0.002035644	0.002035831
Caballeronia	0.002027328	0.00202505	0.002024087	0.004030186	0.006058954	0.008080237	0.016186304	0.016204173	0.017225307	0.015244367	0.018165854	0.014145844	0.031642339	0.028499018	0.029519544
Allopseudarcicella	0.015204963	0.003037575	0.007084303	0.027203756	0.031304594	0.016160474	0.013151372	0.02531902	0.026344587	0.007114038	0.012110569	0.018187513	0.002041441	0.002035644	0.003053746
Sandaracinobacter	0.001013664	0	0.001012043	0.006045279	0.006058954	0.006060178	0.013151372	0.024306259	0.020265067	0.024390988	0.01715664	0.014145844	0.030621619	0.022392085	0.020358306
Xylanimonas	0	0	0	0.002015093	0.003029477	0.004040118	0.01011644	0.004051043	0.011145787	0.015244367	0.015138212	0.014145844	0.039808105	0.043766349	0.042752443
Tsukamurella	0.001013664	0	0.001012043	0.004030186	0.005049128	0.008080237	0.013151372	0.009114847	0.013172294	0.012195494	0.010092141	0.014145844	0.03266306	0.036641594	0.042752443
Methylomicrobium	0.002027328	0.001012525	0.001012043	0.004030186	0.006058954	0.007070207	0.013151372	0.015191412	0.0151988	0.02642357	0.010092141	0.015156261	0.035725222	0.025445552	0.025447883
Nibribacter	0.011150306	0.003037575	0.005060217	0.02015093	0.023225989	0.013130385	0.01011644	0.019242455	0.02127832	0.008130329	0.010092141	0.015156261	0.012248648	0.017302975	0.013232899
Acidipropionibacterium	0	0	0	0.002015093	0.004039302	0.004040118	0.011128084	0.004051043	0.011145787	0.010162911	0.010092141	0.016166678	0.038787384	0.048855459	0.041734528
Escherichia	0.01925962	0.018225449	0.017204736	0.013098105	0.012117907	0.010100296	0.00505822	0.020255216	0.016212054	0.012195494	0.009082927	0.011114591	0.013269368	0.010178221	0.013232899
Selenomonas	0.004054657	0.00202505	0.002024087	0.00302264	0.002019651	0.002020059	0.001011644	0.006076565	0.002026507	0.013211785	0.012110569	0.012125009	0.043890987	0.054962391	0.039698697
Methylomonas	0.008109314	0.008100199	0.008096347	0.005037733	0.007068779	0.009090266	0.013151372	0.009114847	0.01215904	0.027439861	0.010092141	0.016166678	0.027559457	0.017302975	0.020358306
Streptomonospora	0	0	0	0	0	0	0.002023288	0.003038282	0.00303976	0.011179203	0.013119784	0.015156261	0.046953149	0.055980214	0.04784202
Salinibacterium	0.003040993	0.001012525	0.002024087	0.00302264	0.003029477	0.004040118	0.006069864	0.010127608	0.00911928	0.013211785	0.009082927	0.013135426	0.036745943	0.039695061	0.044788274
Immundisolibacter	0.001013664	0	0	0.00302264	0.003029477	0.004040118	0.006069864	0.007089326	0.00911928	0.032521317	0.010092141	0.017177096	0.044911708	0.031552484	0.028501629
Friedmanniella	0	0	0	0.002015093	0.003029477	0.003030089	0.011128084	0.007089326	0.013172294	0.014228076	0.009082927	0.013135426	0.038787384	0.037659416	0.044788274
Kribbella	0.004054657	0.005062625	0.00607226	0.001007547	0.003029477	0.002020059	0.00505822	0.003038282	0.004053013	0.013211785	0.010092141	0.015156261	0.039808105	0.043766349	0.040716612
Antarcticibacterium	0.016218627	0.00202505	0.004048173	0.017128291	0.015147384	0.007070207	0.00505822	0.011140369	0.013172294	0.005081456	0.013119784	0.018187513	0.018372971	0.008142577	0.041734528
Kordia	0.024327941	0.003037575	0.00607226	0.02619621	0.018176861	0.010100296	0.006069864	0.01316589	0.014185547	0.006097747	0.014128998	0.014145844	0.013269368	0.006106932	0.020358306
Kibdelosporangium	0	0	0	0.002015093	0.004039302	0.005050148	0.008093152	0.004051043	0.008106027	0.010162911	0.010092141	0.016166678	0.036745943	0.046819815	0.041734528
Cutibacterium	0.005068321	0.001012525	0.001012043	0.007052826	0.004039302	0.007070207	0.004046576	0.018229694	0.00911928	0.011179203	0.013119784	0.011114591	0.029600898	0.036641594	0.034609121
Chryseolinea	0.010136642	0.00202505	0.005060217	0.016120744	0.020196512	0.013130385	0.01011644	0.017216933	0.019251814	0.010162911	0.009082927	0.021218765	0.012248648	0.013231687	0.012214984
Siansivirga	0.015204963	0.003037575	0.007084303	0.025188663	0.02524564	0.015150444	0.01011644	0.019242455	0.02431808	0.006097747	0.008073713	0.018187513	0.004082883	0.003053466	0.006107492
Lacunisphaera	0.002027328	0	0	0.004030186	0.003029477	0.003030089	0.00505822	0.011140369	0.00911928	0.014228076	0.010092141	0.013135426	0.036745943	0.042748527	0.035627036
Gimesia	0.003040993	0	0	0.001007547	0.001009826	0.00101003	0.002023288	0.002025522	0.002026507	0.01727695	0.018165854	0.013135426	0.035725222	0.046819815	0.045806189
Aequorivita	0.023314276	0.003037575	0.005060217	0.02317357	0.019186686	0.009090266	0.006069864	0.01316589	0.014185547	0.00914662	0.013119784	0.015156261	0.010207206	0.00508911	0.019340391
Collimonas	0.003040993	0.00202505	0.002024087	0.00302264	0.003029477	0.003030089	0.003034932	0.009114847	0.004053013	0.024390988	0.012110569	0.0232396	0.035725222	0.030534662	0.029519544
Methylibium	0.003040993	0.003037575	0.00303613	0.00302264	0.003029477	0.005050148	0.008093152	0.008102086	0.011145787	0.02642357	0.009082927	0.013135426	0.038787384	0.02442773	0.028501629
Muriicola	0.021286948	0.003037575	0.00607226	0.025188663	0.019186686	0.009090266	0.007081508	0.014178651	0.016212054	0.005081456	0.008073713	0.011114591	0.013269368	0.006106932	0.022394137
Magnetospira	0.001013664	0	0	0.00302264	0.002019651	0.002020059	0.004046576	0.010127608	0.00911928	0.021342114	0.014128998	0.024250018	0.031642339	0.03460595	0.029519544
Baekduia	0.001013664	0	0	0.00302264	0.003029477	0.003030089	0.006069864	0.008102086	0.00911928	0.012195494	0.010092141	0.012125009	0.040828825	0.042748527	0.035627036
Actinoalloteichus	0.001013664	0.001012525	0.001012043	0.002015093	0.001009826	0.002020059	0.00505822	0.009114847	0.008106027	0.013211785	0.010092141	0.017177096	0.035725222	0.037659416	0.040716612
Desulfuromonas	0.003040993	0.00202505	0.002024087	0.002015093	0.001009826	0.00101003	0.004046576	0.004051043	0.00607952	0.013211785	0.009082927	0.012125009	0.041849546	0.042748527	0.039698697
Salegentibacter	0.024327941	0.003037575	0.005060217	0.022166024	0.015147384	0.007070207	0.004046576	0.009114847	0.00911928	0.006097747	0.014128998	0.025260435	0.012248648	0.007124754	0.019340391
Prevotella	0.013177635	0.007087675	0.00910839	0.017128291	0.017167035	0.011110326	0.008093152	0.01316589	0.016212054	0.007114038	0.012110569	0.020208348	0.009186486	0.009160399	0.013232899
Legionella	0.014191299	0.00607515	0.007084303	0.016120744	0.018176861	0.011110326	0.01011644	0.019242455	0.01823856	0.011179203	0.011101355	0.013135426	0.011227927	0.007124754	0.009161238
Inhella	0.001013664	0.001012525	0.001012043	0.002015093	0.008078605	0.009090266	0.01517466	0.006076565	0.014185547	0.01727695	0.013119784	0.011114591	0.028580178	0.028499018	0.026465798
Stackebrandtia	0	0	0	0	0	0	0.002023288	0.002025522	0.00303976	0.00914662	0.011101355	0.013135426	0.043890987	0.053944569	0.043770358
Micrococcus	0	0	0	0	0	0.00101003	0.004046576	0.003038282	0.005066267	0.00914662	0.011101355	0.012125009	0.039808105	0.048855459	0.04784202
Conexibacter	0.004054657	0.005062625	0.005060217	0.001007547	0.001009826	0.00101003	0.003034932	0.002025522	0.004053013	0.010162911	0.011101355	0.013135426	0.036745943	0.041730705	0.042752443
Rhodocytophaga	0.014191299	0.003037575	0.005060217	0.02015093	0.020196512	0.011110326	0.008093152	0.016204173	0.01823856	0.006097747	0.01715664	0.025260435	0.005103603	0.00508911	0.005089577
Kutzneria	0	0	0	0.001007547	0.001009826	0.002020059	0.003034932	0.006076565	0.005066267	0.012195494	0.010092141	0.014145844	0.039808105	0.042748527	0.042752443
Gluconacetobacter	0.001013664	0.001012525	0.001012043	0.00302264	0.004039302	0.004040118	0.008093152	0.008102086	0.013172294	0.016260658	0.01715664	0.020208348	0.025518016	0.02951684	0.027483713
Meiothermus	0.004054657	0.0040501	0.00607226	0.001007547	0.002019651	0.002020059	0.006069864	0.003038282	0.008106027	0.011179203	0.009082927	0.011114591	0.035725222	0.040712883	0.035627036
Leptothrix	0.002027328	0.001012525	0.001012043	0.00302264	0.003029477	0.003030089	0.006069864	0.012153129	0.00911928	0.020325823	0.010092141	0.013135426	0.033683781	0.02951684	0.030537459
Thermaerobacter	0	0	0	0.002015093	0.005049128	0.004040118	0.012139728	0.010127608	0.0151988	0.011179203	0.010092141	0.013135426	0.03266306	0.032570306	0.029519544
Tardibacter	0.002027328	0.00202505	0.002024087	0.00302264	0.004039302	0.004040118	0.01011644	0.018229694	0.017225307	0.022358405	0.020184282	0.017177096	0.024497295	0.014249509	0.016286645
Granulibacter	0.003040993	0	0.001012043	0.006045279	0.006058954	0.008080237	0.008093152	0.022280737	0.014185547	0.027439861	0.024221139	0.024250018	0.013269368	0.009160399	0.009161238
Alkalilimnicola	0.01216397	0.014175349	0.014168606	0.002015093	0.002019651	0.002020059	0.002023288	0.001012761	0.002026507	0.019309532	0.006055285	0.010104174	0.033683781	0.02951684	0.026465798
Nitrospira (1234)	0.002027328	0	0	0.00302264	0.002019651	0.003030089	0.00505822	0.010127608	0.00911928	0.013211785	0.009082927	0.010104174	0.03266306	0.037659416	0.037662866
Mitsuaria	0	0	0	0.001007547	0.001009826	0.002020059	0.006069864	0.003038282	0.008106027	0.011179203	0.010092141	0.014145844	0.033683781	0.040712883	0.042752443
Propionibacterium	0.003040993	0.00202505	0.00303613	0.002015093	0.002019651	0.002020059	0.004046576	0.005063804	0.005066267	0.011179203	0.009082927	0.013135426	0.035725222	0.038677238	0.036644951
Terriglobus	0.002027328	0.001012525	0.001012043	0.004030186	0.005049128	0.003030089	0.00505822	0.007089326	0.008106027	0.012195494	0.011101355	0.013135426	0.030621619	0.035623772	0.033591205
Planococcus	0.008109314	0.00202505	0.00303613	0.011083012	0.012117907	0.007070207	0.007081508	0.017216933	0.014185547	0.008130329	0.012110569	0.015156261	0.018372971	0.018320797	0.018322476
Roseivirga	0.009122978	0.00202505	0.005060217	0.016120744	0.021206338	0.009090266	0.007081508	0.015191412	0.017225307	0.004065165	0.021193497	0.035364609	0.001020721	0.002035644	0.004071661
Cellvibrio	0.030409926	0.030375748	0.029349256	0.011083012	0.010098256	0.008080237	0.003034932	0.008102086	0.00607952	0.008130329	0.003027642	0.006062504	0.008165765	0.004071288	0.004071661
Myroides	0.01216397	0.00202505	0.004048173	0.018135837	0.019186686	0.010100296	0.008093152	0.012153129	0.0151988	0.004065165	0.014128998	0.025260435	0.006124324	0.003053466	0.013232899
Limnohabitans	0.005068321	0.00202505	0.002024087	0.006045279	0.006058954	0.004040118	0.007081508	0.02633178	0.016212054	0.015244367	0.014128998	0.008083339	0.026538736	0.015267331	0.013232899
Kiritimatiella	0.001013664	0	0	0.002015093	0.002019651	0.00101003	0.003034932	0.007089326	0.005066267	0.010162911	0.008073713	0.011114591	0.036745943	0.044784171	0.034609121
Pararhodospirillum	0.003040993	0.00202505	0.002024087	0.004030186	0.004039302	0.004040118	0.007081508	0.014178651	0.01215904	0.020325823	0.009082927	0.021218765	0.024497295	0.019338619	0.019340391
Gemmatimonas	0.002027328	0.00202505	0.001012043	0.006045279	0.006058954	0.009090266	0.011128084	0.009114847	0.010132534	0.012195494	0.008073713	0.013135426	0.027559457	0.026463374	0.022394137
Ottowia	0.003040993	0.00202505	0.00303613	0.00302264	0.006058954	0.008080237	0.012139728	0.004051043	0.010132534	0.019309532	0.010092141	0.014145844	0.028580178	0.022392085	0.019340391
Desulfobulbus	0.013177635	0.016200399	0.014168606	0.005037733	0.004039302	0.005050148	0.006069864	0.008102086	0.00911928	0.006097747	0.005046071	0.006062504	0.020414413	0.02442773	0.021376221
Pistricoccus	0.01216397	0.012150299	0.013156563	0.005037733	0.00908843	0.008080237	0.012139728	0.009114847	0.013172294	0.008130329	0.009082927	0.00404167	0.017352251	0.017302975	0.013232899
Zobellella	0.014191299	0.020250499	0.01821678	0.004030186	0.007068779	0.007070207	0.009104796	0.006076565	0.008106027	0.013211785	0.007064499	0.008083339	0.017352251	0.012213865	0.011197068
Draconibacterium	0.013177635	0.003037575	0.005060217	0.021158477	0.021206338	0.011110326	0.009104796	0.020255216	0.020265067	0.005081456	0.011101355	0.014145844	0.002041441	0.002035644	0.002035831
Tepidiforma	0	0	0	0.001007547	0.001009826	0	0.002023288	0.002025522	0.004053013	0.008130329	0.009082927	0.010104174	0.037766663	0.045801993	0.039698697
Polynucleobacter	0.007095649	0.0040501	0.004048173	0.008060372	0.007068779	0.006060178	0.00505822	0.022280737	0.0151988	0.014228076	0.010092141	0.007072922	0.018372971	0.015267331	0.016286645
Stigmatella	0	0	0	0	0	0	0.004046576	0.001012761	0.005066267	0.013211785	0.006055285	0.015156261	0.033683781	0.033588128	0.04784202
Prosthecochloris	0.020273284	0.017212924	0.014168606	0.008060372	0.010098256	0.008080237	0.009104796	0.011140369	0.014185547	0.005081456	0.006055285	0.009093757	0.010207206	0.009160399	0.007125407
Filomicrobium	0.003040993	0.00202505	0.002024087	0.006045279	0.008078605	0.008080237	0.011128084	0.018229694	0.016212054	0.019309532	0.010092141	0.009093757	0.018372971	0.012213865	0.013232899
Guyparkeria	0.005068321	0.00607515	0.00607226	0.002015093	0.003029477	0.003030089	0.00505822	0.002025522	0.004053013	0.027439861	0.005046071	0.011114591	0.035725222	0.018320797	0.022394137
Oceanimonas	0.013177635	0.014175349	0.014168606	0.002015093	0.005049128	0.006060178	0.007081508	0.003038282	0.00607952	0.019309532	0.007064499	0.008083339	0.022455854	0.013231687	0.01526873
Aquabacterium	0.004054657	0.001012525	0.002024087	0.006045279	0.006058954	0.006060178	0.006069864	0.016204173	0.00911928	0.015244367	0.005046071	0.010104174	0.024497295	0.022392085	0.021376221
Robiginitalea	0.016218627	0.00202505	0.004048173	0.018135837	0.015147384	0.010100296	0.01011644	0.010127608	0.014185547	0.006097747	0.005046071	0.006062504	0.011227927	0.00508911	0.021376221
Galbibacter	0.018245955	0.003037575	0.005060217	0.021158477	0.017167035	0.009090266	0.006069864	0.012153129	0.01215904	0.005081456	0.006055285	0.008083339	0.010207206	0.00508911	0.016286645
Oligotropha	0.001013664	0	0	0.00302264	0.002019651	0.002020059	0.004046576	0.018229694	0.010132534	0.021342114	0.01715664	0.010104174	0.027559457	0.018320797	0.018322476
Gluconobacter	0.003040993	0.001012525	0.001012043	0.006045279	0.006058954	0.006060178	0.01011644	0.017216933	0.0151988	0.024390988	0.011101355	0.018187513	0.012248648	0.009160399	0.011197068
Micavibrio	0.001013664	0	0	0.00302264	0.003029477	0.004040118	0.007081508	0.01316589	0.011145787	0.018293241	0.015138212	0.011114591	0.025518016	0.021374263	0.01730456
Intrasporangium	0	0	0	0	0	0.00101003	0.006069864	0.003038282	0.008106027	0.007114038	0.012110569	0.009093757	0.029600898	0.036641594	0.037662866
Pimelobacter	0.001013664	0	0	0.00302264	0.004039302	0.005050148	0.009104796	0.009114847	0.00911928	0.008130329	0.009082927	0.010104174	0.023476574	0.02951684	0.029519544
Novosphingopyxis	0.001013664	0	0	0.00302264	0.004039302	0.004040118	0.008093152	0.016204173	0.014185547	0.01727695	0.019175068	0.017177096	0.018372971	0.013231687	0.014250814
Defluviicoccus	0.001013664	0	0	0.002015093	0.002019651	0.002020059	0.003034932	0.011140369	0.007092773	0.022358405	0.010092141	0.020208348	0.025518016	0.022392085	0.020358306
Algibacter	0.015204963	0.00202505	0.004048173	0.018135837	0.014137558	0.008080237	0.00505822	0.011140369	0.010132534	0.005081456	0.009082927	0.014145844	0.009186486	0.00508911	0.01730456
Cryobacterium	0	0	0	0.001007547	0.001009826	0.00101003	0.002023288	0.003038282	0.004053013	0.015244367	0.007064499	0.013135426	0.033683781	0.032570306	0.03257329
Hahella	0.018245955	0.020250499	0.020240866	0.005037733	0.005049128	0.005050148	0.002023288	0.011140369	0.007092773	0.00914662	0.006055285	0.005052087	0.012248648	0.010178221	0.009161238
Natrinema	0	0	0	0.001007547	0.001009826	0.00101003	0.004046576	0.005063804	0.007092773	0.00914662	0.009082927	0.010104174	0.033683781	0.033588128	0.030537459
Gilvibacter	0.013177635	0.00202505	0.004048173	0.016120744	0.014137558	0.008080237	0.00505822	0.010127608	0.01215904	0.005081456	0.006055285	0.008083339	0.012248648	0.00508911	0.023412052
Gloeobacter	0	0	0	0.001007547	0	0.00101003	0.002023288	0.002025522	0.004053013	0.008130329	0.008073713	0.009093757	0.03266306	0.040712883	0.035627036
